"DateTime","city","country","shape"
2012-01-12,"walden","us","other"
2003-07-16,"walhalla","us","other"
2008-03-31,"walker","us","other"
2006-07-16,"walla walla","us","other"
2010-08-24,"walla walla","us","other"
2009-03-19,"wallace","us","other"
2013-11-11,"wallingford","us","other"
2013-08-30,"wallingford","us","other"
2007-10-08,"wallingford","us","other"
2010-11-21,"wallkill","us","other"
2009-08-05,"walnut","us","other"
2003-03-11,"walnut creek","us","other"
1999-05-24,"walstonburg","us","other"
2010-08-24,"walters","us","other"
2000-08-19,"waltham","us","other"
2013-05-15,"walworth","us","other"
2002-04-08,"wanaque","us","other"
2002-04-25,"wanaque","us","other"
2007-10-08,"wantagh","us","other"
2012-01-12,"wapato","us","other"
2002-09-28,"ward","us","other"
2012-01-12,"warminster","us","other"
2006-07-16,"warner robbins",NA,"other"
2009-01-10,"warren","us","other"
2007-02-01,"warren","us","other"
2014-04-18,"warren","us","other"
2012-08-05,"warren","us","other"
2008-10-31,"warrensburg","us","other"
2003-10-31,"warrensburg on highway 13",NA,"other"
2012-01-12,"warrenville","us","other"
2006-07-16,"warrenville","us","other"
2012-04-18,"warrington (uk/england)","gb","other"
2008-08-12,"warrington (uk/england)","gb","other"
2006-10-30,"warsaw","us","other"
1998-11-01,"warwick","us","other"
2012-02-10,"warwick/coventry",NA,"other"
2000-06-06,"waseca","us","other"
2009-06-09,"washburn","us","other"
2005-01-19,"washington","us","other"
2014-01-10,"washington","us","other"
2012-02-03,"washington","us","other"
2001-04-28,"washington","us","other"
2006-10-30,"washington","us","other"
2002-08-16,"washington","us","other"
2005-07-13,"washington township",NA,"other"
2009-01-10,"washington&#44 d.c.",NA,"other"
2004-12-14,"washington&#44 d.c.",NA,"other"
2009-04-14,"washington&#44 d.c.",NA,"other"
2007-03-08,"washington&#44 d.c.",NA,"other"
2004-06-04,"washington&#44 d.c.",NA,"other"
2008-06-12,"washington&#44 d.c.",NA,"other"
2012-07-04,"washington&#44 d.c.",NA,"other"
2002-09-06,"washington&#44 d.c.",NA,"other"
2012-08-05,"washington&#44 d.c.",NA,"other"
2010-04-13,"washington&#44 d.c.",NA,"other"
2005-06-20,"washougal","us","other"
2011-12-12,"washougal (nearest)","us","other"
2013-07-03,"wasilla","us","other"
2002-01-11,"waterbury","us","other"
2007-04-27,"waterdown (canada)","ca","other"
2012-09-24,"waterdown (canada)","ca","other"
2009-12-12,"waterford","us","other"
2014-02-21,"waterloo","us","other"
2006-12-07,"waterloo","us","other"
2004-01-17,"waterloo","us","other"
2009-08-05,"waterloo","us","other"
2013-09-30,"waterloo","us","other"
2000-12-02,"waterloo (canada)","ca","other"
2012-12-20,"watertown","us","other"
2002-04-25,"watertown","us","other"
2010-06-23,"watertown","us","other"
2003-09-17,"waterville","us","other"
2006-10-30,"waterville (east of)","us","other"
2003-11-11,"wattsburgh (corry)",NA,"other"
2011-10-10,"waukee","us","other"
2013-02-04,"waukegan","us","other"
2012-05-13,"waukegan","us","other"
2010-04-13,"waukegan","us","other"
2012-06-14,"waukegan","us","other"
2012-02-10,"waukesha","us","other"
2007-02-24,"waukesha","us","other"
2009-12-12,"waunakee","us","other"
2007-08-07,"waverly","us","other"
2005-12-16,"waverly","us","other"
2012-04-18,"waxahachie","us","other"
2010-11-21,"wayne","us","other"
2001-08-05,"wayne","us","other"
2010-07-19,"weaverville","us","other"
1999-04-02,"weaverville","us","other"
2013-08-30,"weaverville","us","other"
2012-10-30,"webster","us","other"
2012-09-24,"webster","us","other"
2009-03-19,"webster groves (st. louis)","us","other"
1999-01-28,"weehawken","us","other"
2013-02-04,"weehawken","us","other"
1999-06-23,"weidman","us","other"
2003-05-27,"weimar","us","other"
2005-07-05,"weldon","us","other"
2014-01-24,"welland (canada)","ca","other"
2006-02-14,"wellfleet","us","other"
2013-10-14,"wellington","us","other"
2006-12-07,"wellington","us","other"
2005-05-11,"wellington","us","other"
2011-10-10,"wellington (canada)","ca","other"
2011-10-25,"wellington (new zealand)",NA,"other"
2000-07-23,"wellington (new zealand)",NA,"other"
2001-08-05,"wellington county (canada)","ca","other"
2009-12-12,"wellsboro","us","other"
2004-09-09,"wellsboro","us","other"
2014-01-10,"wellston","us","other"
2002-01-11,"wellston (near to)","us","other"
2004-04-27,"wenatchee","us","other"
2010-06-03,"wenatchee","us","other"
2012-03-13,"wendover (east of)","us","other"
2002-01-11,"wentworth","us","other"
2010-04-13,"wesley chapel","us","other"
2000-12-02,"west allenhurst","us","other"
2009-01-10,"west bend",NA,"other"
2011-10-10,"west bloomfield","us","other"
2007-10-08,"west bloomfield","us","other"
2007-08-07,"west bridgewater","us","other"
2009-03-19,"west chester","us","other"
2005-09-15,"west chester","us","other"
2002-09-06,"west coast&#44 alt. apx 30&#39 k&#44 northerly flight",NA,"other"
1998-03-07,"west corners",NA,"other"
2005-04-16,"west covina","us","other"
2002-08-16,"west covina","us","other"
2012-09-24,"west dennis","us","other"
2012-07-04,"west harrison","us","other"
2012-08-05,"west harrison","us","other"
2012-03-16,"west haven",NA,"other"
2012-01-24,"west islip","us","other"
2003-06-03,"west islip","us","other"
2005-09-15,"west jordan","us","other"
2014-01-16,"west kelowna (canada)","ca","other"
2013-12-02,"west linn",NA,"other"
2014-04-18,"west los angeles","us","other"
2000-12-02,"west manchester","us","other"
2013-07-03,"west new york",NA,"other"
2012-05-13,"west newfield","us","other"
2000-04-01,"west nyack","us","other"
2006-02-14,"west olive",NA,"other"
2002-09-06,"west palm beach","us","other"
2008-03-04,"west palm beach","us","other"
2002-09-06,"west palm beach","us","other"
2014-03-18,"west palm beach","us","other"
1998-03-07,"west reno (out on old hwy 40)","us","other"
2006-12-07,"west richland","us","other"
2010-11-21,"west richland","us","other"
2011-12-17,"west sacramento","us","other"
2004-07-25,"west springfield","us","other"
2003-09-04,"west springfield","us","other"
2005-10-20,"west valley",NA,"other"
2013-03-03,"west valley city",NA,"other"
2002-07-01,"west vancouver (canada)","ca","other"
2012-02-03,"west virginia",NA,"other"
2002-07-26,"west. simsbury","us","other"
1999-01-28,"westboro/marlboro",NA,"other"
1999-07-05,"westchester","us","other"
2007-11-28,"western springs","us","other"
2005-10-11,"westfir","us","other"
2006-07-16,"westhampton","us","other"
2008-10-31,"westlake","us","other"
2002-02-22,"westland","us","other"
2007-11-28,"westminster","us","other"
2008-02-14,"westminster","us","other"
2000-08-05,"westminster","us","other"
2004-01-17,"westminster west",NA,"other"
1999-01-28,"weston","us","other"
2005-09-02,"weston","us","other"
2013-05-15,"westover","us","other"
2007-04-27,"westport","us","other"
1999-01-28,"westport","us","other"
1999-01-28,"westport (about 10 miles north of&#44 us hwy.1)","us","other"
2012-05-13,"westville","us","other"
2010-05-12,"westwood","us","other"
2005-02-24,"westwood","us","other"
2003-11-26,"wewahitchka","us","other"
2003-09-24,"weyers cave","us","other"
2010-02-14,"weymouth","us","other"
2001-03-16,"whaley bridge (uk/england)","gb","other"
2004-09-29,"whangarei (new zealand)",NA,"other"
2008-03-04,"wharton","us","other"
2002-02-22,"wheat ridge","us","other"
1999-08-30,"wheaton","us","other"
2002-09-28,"wheeler springs (near ojai)","us","other"
2004-06-23,"wheeling","us","other"
2007-02-24,"wheelock","us","other"
2005-09-02,"whitby (canada)","ca","other"
2010-11-21,"whitby (canada)","ca","other"
2002-11-16,"white hall (near)","us","other"
2005-10-20,"white lake","us","other"
2001-02-18,"white mountains",NA,"other"
1999-01-28,"white plains","us","other"
2012-09-24,"white rock (canada)","ca","other"
2013-02-04,"whitefish","us","other"
2002-01-11,"whitehall","us","other"
2009-03-19,"whitehall","us","other"
2006-10-30,"whitehall","us","other"
2003-05-27,"whitesburg","us","other"
2002-02-22,"whitman","us","other"
2004-01-17,"whitmire","us","other"
2001-02-24,"whittier","us","other"
2006-05-15,"whittier","us","other"
2002-08-16,"whittier","us","other"
2004-06-04,"wiaheke island (new zealand)",NA,"other"
2000-12-02,"wichita","us","other"
2009-12-12,"wichita","us","other"
2013-06-02,"wichita","us","other"
2001-03-16,"wichita","us","other"
2007-06-12,"wichita","us","other"
2000-07-23,"wichita","us","other"
2004-08-11,"wichita","us","other"
2009-08-27,"wichita","us","other"
2003-09-09,"wichita","us","other"
2008-01-21,"wichita (goddard &amp; towns west)","us","other"
2002-01-11,"wichita falls","us","other"
2008-08-12,"wichita falls","us","other"
2003-07-16,"wichita/mulvane",NA,"other"
2013-08-30,"wickenburg/kingman (between)",NA,"other"
1999-01-28,"wickiup (the closest city would be)",NA,"other"
2002-12-23,"wien (austria)",NA,"other"
2001-08-05,"wigan (uk/england)","gb","other"
2003-04-27,"wikieup/wickenburg (enroute)",NA,"other"
2013-02-04,"wilbraham","us","other"
2004-12-03,"wilburton","us","other"
2011-12-12,"wildwood","us","other"
2001-04-28,"wildwood crest","us","other"
2012-07-04,"wilhoit (north of)","us","other"
2013-11-11,"wilkes-barre","us","other"
2005-09-02,"wilkes-barre","us","other"
2002-09-06,"willernie/stillwater",NA,"other"
2006-03-11,"williams lake (canada)","ca","other"
2003-02-05,"williamsburg","us","other"
2006-05-15,"williamsburg","us","other"
2003-10-31,"williamson","us","other"
2002-11-16,"williamsport","us","other"
1999-02-16,"williamsport","us","other"
2008-10-31,"williamsport","us","other"
2013-08-30,"williamsport","us","other"
2005-10-11,"williamsport","us","other"
2013-12-02,"williamstown","us","other"
2008-10-31,"williamsville","us","other"
2011-10-10,"williamsville","us","other"
2008-04-17,"willingboro","us","other"
2008-01-21,"williston","us","other"
2013-02-04,"williston","us","other"
2012-11-19,"williston","us","other"
2003-06-03,"willow brook",NA,"other"
1999-01-28,"willow creek campground",NA,"other"
2006-07-16,"willow grove","us","other"
2007-03-08,"willow grove","us","other"
2011-08-07,"willow springs","us","other"
2012-11-19,"willowick","us","other"
2000-06-06,"wilmington","us","other"
2012-06-08,"wilmington","us","other"
2006-10-30,"wilmington","us","other"
2004-09-29,"wilmington","us","other"
2005-09-02,"wilmington","us","other"
2010-07-28,"wilmington","us","other"
1999-10-02,"wilmington","us","other"
2005-10-11,"wilmington","us","other"
2011-05-12,"wilno","us","other"
2012-08-05,"wilson","us","other"
2006-10-30,"wilton","us","other"
2011-06-20,"winchester","us","other"
2013-08-30,"winchester (near)","us","other"
2001-08-05,"winchester (uk/england)","gb","other"
2008-02-14,"windham","us","other"
2003-03-04,"windham","us","other"
2002-01-11,"windsor","us","other"
2007-02-01,"windsor","us","other"
2002-10-28,"windsor (canada)","ca","other"
2009-12-12,"windsor (canada)","ca","other"
2011-04-03,"windsor (canada)","ca","other"
2004-08-11,"windsor (canada)","ca","other"
2010-07-28,"windsor great park (berkshire) (uk/england)",NA,"other"
2004-10-27,"windsor locks","us","other"
2010-06-23,"winfield","us","other"
2005-12-16,"wingdale","us","other"
2007-02-01,"wingdale","us","other"
2007-11-28,"wingham (canada)","ca","other"
2013-08-30,"winnemucca (north of)","us","other"
2008-08-12,"winnett (south of)","us","other"
2001-02-18,"winnipeg (canada)","ca","other"
2011-04-03,"winnipeg (canada)","ca","other"
2012-03-13,"winnipeg (canada)","ca","other"
2002-07-01,"winnipeg (canada)","ca","other"
2013-11-11,"winnipeg (canada)","ca","other"
2009-01-10,"winnipeg (canada)","ca","other"
2002-07-26,"winnipeg (canada)","ca","other"
2012-09-24,"winnipeg (canada)","ca","other"
1999-01-28,"winnsboro","us","other"
2011-06-20,"winnsboro","us","other"
2010-07-06,"winslow","us","other"
2002-09-06,"winslow","us","other"
2013-02-04,"winston-salem","us","other"
2011-10-10,"winston-salem","us","other"
2007-02-01,"winston-salem (s of; around tyro?)","us","other"
2014-02-21,"winter park","us","other"
2011-10-25,"winter park","us","other"
2009-03-19,"winter springs","us","other"
2003-03-21,"winter springs","us","other"
2005-11-08,"winter springs","us","other"
2008-04-17,"winters","us","other"
2001-08-05,"winthrop","us","other"
2011-01-31,"wirral (merseyside)(uk/wales)",NA,"other"
2001-08-05,"wisconsin rapids","us","other"
2002-12-23,"wittmann","us","other"
2013-11-20,"wizard wells","us","other"
2013-02-28,"wolf point","us","other"
2004-08-11,"wolverhampton (uk/england)","gb","other"
2006-07-16,"wolverhampton (uk/england)","gb","other"
2010-07-06,"womelsdorf","us","other"
2000-05-03,"wood dale","us","other"
2012-10-30,"woodbourne","us","other"
2005-10-11,"woodbridge","us","other"
2009-12-12,"woodbridge","us","other"
2004-06-04,"woodbury/middlebury",NA,"other"
2006-05-15,"woodford green (uk/england)","gb","other"
2003-05-09,"woodland hills","us","other"
2003-03-21,"woodstock","us","other"
2013-06-02,"woodstock","us","other"
2004-03-23,"woodward","us","other"
2009-01-10,"worcester","us","other"
2014-03-18,"worcester","us","other"
2009-08-27,"worcester","us","other"
2004-06-04,"worcester","us","other"
2011-10-10,"worcester","us","other"
2011-06-20,"worcester (uk/england)","gb","other"
2010-04-13,"worcester (uk/england)","gb","other"
2009-08-05,"workey",NA,"other"
2012-04-18,"worth","us","other"
2013-07-03,"worthington","us","other"
2004-10-27,"worthington st. forest",NA,"other"
2010-07-06,"wright city","us","other"
2014-01-10,"wrightsville beach","us","other"
2009-01-10,"wurtand",NA,"other"
2001-03-06,"wyandotte","us","other"
2013-10-23,"wymondham (norfolk)(uk/england)","gb","other"
2012-03-13,"wynne","us","other"
2006-03-11,"wyoming (i-80&#44 westbound)","us","other"
2002-09-28,"wyoming (various towns)","us","other"
2009-08-27,"xalapa (mexico)",NA,"other"
2011-10-10,"yachats (south of)","us","other"
2013-10-23,"yadkinville","us","other"
2010-11-21,"yakima","us","other"
2009-03-19,"yakima","us","other"
2014-03-18,"yakima","us","other"
1999-01-28,"yakima","us","other"
2003-08-28,"yakima","us","other"
2006-12-07,"yakima","us","other"
2001-08-05,"yakima (30 miles east of&#44 on highway 24)","us","other"
2005-04-16,"yakima indian reservation",NA,"other"
2000-01-22,"yallingup (western australia)","au","other"
2007-02-24,"yao (japan)",NA,"other"
2007-02-01,"yaphank","us","other"
2003-04-22,"yaphank","us","other"
2000-01-07,"yarldey",NA,"other"
2011-06-03,"yavapai (bloody basin road)",NA,"other"
2002-11-04,"yelm","us","other"
2002-11-04,"yelm","us","other"
2004-08-11,"yelm","us","other"
2006-02-14,"yonkers","us","other"
2006-10-30,"yorba linda","us","other"
2010-11-21,"york","us","other"
2013-02-04,"york","us","other"
2003-03-21,"york","us","other"
2004-12-14,"york","us","other"
2012-11-04,"york",NA,"other"
2004-08-11,"york","us","other"
2005-06-20,"yorkeys knob (north of cairns) (qld&#44 australia))","au","other"
2006-02-14,"yorkville","us","other"
1999-08-30,"yosemite national park (above half dome)",NA,"other"
2001-11-20,"ypsilanti","us","other"
2006-05-15,"ypsilanti","us","other"
2006-05-15,"ypsilanti","us","other"
2004-03-02,"yreka","us","other"
2003-07-16,"yuba city","us","other"
2004-01-17,"yucca valley/morongo valley",NA,"other"
2004-08-24,"yukon","us","other"
2012-01-24,"yuma","us","other"
2008-01-21,"yuma","us","other"
2005-12-16,"yuma","us","other"
2001-10-12,"yuma (out side of)","us","other"
1999-07-05,"yuma/tacna",NA,"other"
2012-01-12,"zachary","us","other"
2009-12-12,"zachary","us","other"
2006-05-15,"zakopane (poland)",NA,"other"
2007-02-01,"zanesville","us","other"
2007-10-08,"zapata falls",NA,"other"
2005-04-16,"zebulon","us","other"
2001-08-05,"zebulon","us","other"
2004-09-09,"zelienople","us","other"
2009-01-10,"zip code 20876",NA,"other"
2001-04-01,"zonhoven (belgium)",NA,"other"
2000-09-17,"zortman","us","other"
2009-12-12,"zumbrota","us","other"
2013-12-02,"zwolle","us","other"
2002-07-01,"abbotsford (canada)","ca","oval"
2003-04-22,"abersoch (uk/wales)","gb","oval"
2005-05-24,"abilene","us","oval"
2012-09-24,"abilene","us","oval"
1999-08-10,"acton (approx.)","us","oval"
2008-10-31,"acton vale (canada)","ca","oval"
2009-06-09,"acusnet",NA,"oval"
2003-04-22,"adana (turkey)",NA,"oval"
2011-12-12,"addison","us","oval"
2007-10-08,"adelaide  (south australia)","au","oval"
2002-03-19,"adrian","us","oval"
2003-09-17,"adrian","us","oval"
2006-05-15,"afton",NA,"oval"
2003-09-24,"agawam","us","oval"
2001-08-05,"aguascalientes (mexico)",NA,"oval"
2003-12-09,"aiken","us","oval"
2011-05-02,"akron","us","oval"
2010-05-12,"akron","us","oval"
2002-08-16,"akron","us","oval"
1999-01-28,"alamosa","us","oval"
2010-11-21,"alantic highlands",NA,"oval"
2008-10-31,"albany","us","oval"
2010-11-21,"albany","us","oval"
2012-01-12,"albany","us","oval"
1999-04-02,"albany","us","oval"
2011-10-10,"albany","us","oval"
2005-10-11,"albany","us","oval"
2009-01-10,"albany (about 10 minutes from)","us","oval"
2004-06-18,"albert lea","us","oval"
1999-01-28,"alberton","us","oval"
2001-04-01,"albion","us","oval"
2004-10-27,"albuquerque","us","oval"
2004-05-04,"albuquerque","us","oval"
2007-08-14,"albuquerque","us","oval"
2011-01-05,"albuquerque","us","oval"
2010-02-14,"albuquerque","us","oval"
2000-04-01,"albuquerque","us","oval"
2010-05-12,"albuquerque","us","oval"
2005-04-16,"albuquerque","us","oval"
2001-10-12,"albuquerque","us","oval"
2000-12-02,"aldergrove (canada)","ca","oval"
2012-12-20,"alexandria","us","oval"
2013-07-03,"algodones","us","oval"
2007-10-08,"algood","us","oval"
2004-01-17,"alhambra","us","oval"
2009-06-09,"allegheny state park",NA,"oval"
2007-10-08,"allenhurst","us","oval"
2002-05-14,"alloa (uk/scotland)","gb","oval"
2000-12-02,"alma","us","oval"
2008-08-12,"almont","us","oval"
